,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,Percantage of vaccinated ppl
21372,Mozambique,MOZ,21/10/2021,3799385,1973519,1825866,0,32696683,6.035838559,5.584254525
21373,Mozambique,MOZ,28/10/2021,4781293,2734512,2046781,0,32696683,8.363270366,6.259904101
21374,Mozambique,MOZ,31/10/2021,5871057,3667470,2203587,1,32696683,11.21664237,6.7394818
21375,Mozambique,MOZ,4/11/2021,6585750,4159380,2426370,0,32696683,12.72110691,7.420844494
21376,Mozambique,MOZ,10/11/2021,7459438,4858830,2600608,0,32696683,14.86031473,7.953736469
21377,Mozambique,MOZ,18/11/2021,8891246,5919277,2971969,0,32696683,18.10360091,9.08951223
21378,Mozambique,MOZ,24/11/2021,9706476,6257220,3449256,1,32696683,19.13717058,10.54925357
21379,Mozambique,MOZ,29/11/2021,10145909,6422216,3723693,0,32696683,19.64179669,11.3885956
21380,Mozambique,MOZ,2/12/2021,10503956,6572756,3931200,0,32696683,20.10221037,12.02323795
21381,Mozambique,MOZ,3/12/2021,10799768,6685501,4114267,0,32696683,20.44703128,12.58313267
21382,Mozambique,MOZ,9/12/2021,11099580,6801754,4297826,0,32696683,20.80258111,13.14453212
21383,Mozambique,MOZ,13/12/2021,11730770,7105910,4624860,2,32696683,21.73281614,14.14473756
21384,Mozambique,MOZ,15/12/2021,12025232,7241597,4783635,0,32696683,22.14780319,14.63033727
21385,Mozambique,MOZ,20/12/2021,13250204,7845444,5404760,2,32696683,23.99461744,16.5299948
21386,Mozambique,MOZ,26/12/2021,14408516,8484211,5924305,0,32696683,25.94823151,18.11897861
21387,Mozambique,MOZ,30/12/2021,14718782,8633965,6084817,12,32696683,26.40624127,18.6098908
21388,Mozambique,MOZ,6/1/2022,15480413,8991420,6488993,8,32696683,27.49948672,19.84602842
21389,Mozambique,MOZ,10/1/2022,17031660,9643588,7388072,8,32696683,29.4940866,22.59578441
21390,Mozambique,MOZ,19/1/2022,19066507,10471943,8648564,4,32696683,32.02753931,26.45089106
21391,Mozambique,MOZ,28/1/2022,19788759,10759191,9022900,1,32696683,32.90606267,27.5957656
21392,Mozambique,MOZ,1/2/2022,19788759,10759191,9022900,3,32696683,32.90606267,27.5957656
21393,Mozambique,MOZ,15/2/2022,19788759,11857441,10244461,0,32696683,36.26496608,31.33180513
21394,Mozambique,MOZ,21/2/2022,19788759,12195082,10521232,0,32696683,37.29761212,32.17828549
21395,Mozambique,MOZ,5/3/2022,23563858,12963020,11476420,1,32696683,39.64628461,35.09964604
21396,Mozambique,MOZ,10/3/2022,23563858,13251662,11787508,1,32696683,40.5290714,36.051082
21397,Mozambique,MOZ,18/3/2022,26215793,14007210,12827731,1,32696683,42.83985015,39.23251481
21398,Mozambique,MOZ,25/3/2022,26215793,14243939,13130997,0,32696683,43.56386548,40.16002785
21399,Myanmar,MMR,31/3/2021,1040000,1000000,40000,0,55037700,1.816936391,0.072677456
21400,Myanmar,MMR,23/4/2021,1800000,1500000,300000,0,55037700,2.725404586,0.545080917
21401,Myanmar,MMR,4/5/2021,2543762,1689551,854211,0,55037700,3.069806696,1.552047051
21402,Myanmar,MMR,13/5/2021,2994900,1772177,1222723,1,55037700,3.219932882,2.221609915
21403,Myanmar,MMR,5/6/2021,3368042,1840758,1527284,2,55037700,3.344540197,2.774977879
21404,Myanmar,MMR,21/8/2021,6253687,4456857,1796830,140,55037700,8.097825672,3.264725815
21405,Myanmar,MMR,11/9/2021,8184418,4944654,3239764,98,55037700,8.984121793,5.886445109
21406,Myanmar,MMR,20/9/2021,9001616,5530365,3471251,56,55037700,10.04832142,6.307042264
21407,Myanmar,MMR,25/9/2021,10935671,7205913,3729758,52,55037700,13.09268556,6.776733039
21408,Myanmar,MMR,2/10/2021,12263702,8390746,3872956,46,55037700,15.24545175,7.036914697
21409,Myanmar,MMR,17/10/2021,15797703,11223285,4574418,30,55037700,20.39199494,8.311426531
21410,Myanmar,MMR,23/10/2021,18089109,12387573,5701536,20,55037700,22.50743218,10.35932824
21411,Myanmar,MMR,31/10/2021,20299011,13244996,7054015,33,55037700,24.06531523,12.81669656
21412,Myanmar,MMR,6/11/2021,22152983,13905795,8247188,21,55037700,25.26594498,14.984616
21413,Myanmar,MMR,13/11/2021,24253764,14692607,9561157,14,55037700,26.69553234,17.37201409
21414,Myanmar,MMR,20/11/2021,25869175,15390873,10478302,11,55037700,27.96423724,19.03840822
21415,Myanmar,MMR,27/11/2021,28100411,16485315,11615096,12,55037700,29.95276874,21.10389061
21416,Myanmar,MMR,30/11/2021,28707770,16849172,11858598,7,55037700,30.61387376,21.54631825
21417,Myanmar,MMR,11/12/2021,31859036,18829259,13029777,7,55037700,34.21156589,23.674276
21418,Myanmar,MMR,1/1/2022,36388358,20816441,15571917,4,55037700,37.82214918,28.29318267
21419,Myanmar,MMR,9/1/2022,37610466,21017026,16593440,1,55037700,38.18659937,30.14922499
21420,Myanmar,MMR,16/1/2022,38919898,21361785,17558113,1,55037700,38.81300454,31.90197446
21421,Myanmar,MMR,22/1/2022,40001909,21746917,18254992,1,55037700,39.51276489,33.16815928
21422,Myanmar,MMR,29/1/2022,40953452,22106391,18847061,0,55037700,40.16590628,34.24391099
21423,Myanmar,MMR,5/2/2022,41602977,22389299,19213678,0,55037700,40.67993212,34.91003076
21424,Myanmar,MMR,12/2/2022,42555469,22810233,19745236,0,55037700,41.44474242,35.87583783
21425,Myanmar,MMR,19/2/2022,43951296,23334797,20616499,5,55037700,42.39784184,37.45886729
21426,Myanmar,MMR,22/2/2022,44208482,23440147,20768335,6,55037700,42.58925609,37.73474364
21427,Myanmar,MMR,26/2/2022,44506755,23586822,20919933,4,55037700,42.85575524,38.01018756
21428,Myanmar,MMR,1/3/2022,44685868,23652432,21033436,4,55037700,42.97496443,38.21641529
21429,Myanmar,MMR,5/3/2022,45341326,24064085,21277241,3,55037700,43.72291175,38.65939347
21430,Myanmar,MMR,8/3/2022,45658400,24322148,21336252,3,55037700,44.19179581,38.7666127
21431,Myanmar,MMR,12/3/2022,46247597,24819640,21427957,3,55037700,45.09570712,38.93323486
21432,Myanmar,MMR,15/3/2022,46697342,25195819,21501523,3,55037700,45.77920044,39.0668996
21433,Myanmar,MMR,19/3/2022,48265243,25654190,21624647,3,55037700,46.61203139,39.29060807
21434,Myanmar,MMR,22/3/2022,48708905,26000700,21701842,2,55037700,47.24161802,39.43086648
21435,Myanmar,MMR,26/3/2022,49316486,26473700,21803150,1,55037700,48.10102893,39.61493667
21436,Namibia,NAM,19/4/2021,4748,4620,128,0,2614500,0.176706827,0.004895774
21437,Namibia,NAM,20/4/2021,5699,5536,163,4,2614500,0.211742207,0.006234462
21438,Namibia,NAM,21/4/2021,6237,5998,239,1,2614500,0.22941289,0.009141327
21439,Namibia,NAM,22/4/2021,7417,7120,297,7,2614500,0.272327405,0.011359725
21440,Namibia,NAM,23/4/2021,9955,9460,495,6,2614500,0.361828265,0.018932874
21441,Namibia,NAM,24/4/2021,12550,11692,858,2,2614500,0.447198317,0.032816982
21442,Namibia,NAM,25/4/2021,12833,11971,862,1,2614500,0.457869574,0.032969975
21443,Namibia,NAM,28/4/2021,20005,18837,1168,4,2614500,0.720481928,0.044673934
21444,Namibia,NAM,30/4/2021,21707,20315,1392,1,2614500,0.777012813,0.053241538
21445,Namibia,NAM,1/5/2021,25048,23425,1623,6,2614500,0.895964812,0.062076879
21446,Namibia,NAM,5/5/2021,29397,27648,1749,4,2614500,1.057487091,0.066896156
21447,Namibia,NAM,6/5/2021,34657,32698,1959,7,2614500,1.250640658,0.074928285
21448,Namibia,NAM,7/5/2021,36417,34346,2071,8,2614500,1.313673743,0.079212086
21449,Namibia,NAM,8/5/2021,39878,37578,2300,1,2614500,1.437292025,0.087970931
21450,Namibia,NAM,9/5/2021,40120,37819,2301,6,2614500,1.446509849,0.08800918
21451,Namibia,NAM,10/5/2021,41675,39339,2336,2,2614500,1.50464716,0.089347868
21452,Namibia,NAM,11/5/2021,44586,42088,2498,5,2614500,1.609791547,0.095544081
21453,Namibia,NAM,12/5/2021,47182,44579,2603,6,2614500,1.705067891,0.099560145
21454,Namibia,NAM,13/5/2021,47626,45003,2623,2,2614500,1.721285141,0.10032511
21455,Namibia,NAM,14/5/2021,50361,47632,2729,1,2614500,1.82183974,0.104379422
21456,Namibia,NAM,15/5/2021,53163,50222,2941,5,2614500,1.920902658,0.112488047
21457,Namibia,NAM,16/5/2021,53402,50339,3063,8,2614500,1.925377701,0.117154332
21458,Namibia,NAM,17/5/2021,53849,50784,3065,5,2614500,1.942398164,0.117230828
21459,Namibia,NAM,18/5/2021,56996,53578,3418,10,2614500,2.049263722,0.130732454
21460,Namibia,NAM,19/5/2021,60539,56759,3780,6,2614500,2.170931344,0.144578313
21461,Namibia,NAM,21/5/2021,65988,60809,5179,10,2614500,2.32583668,0.198087588
21462,Namibia,NAM,22/5/2021,66759,61086,5673,4,2614500,2.33643144,0.216982215
21463,Namibia,NAM,23/5/2021,67659,61986,5673,2,2614500,2.370854848,0.216982215
21464,Namibia,NAM,25/5/2021,69765,63309,6456,5,2614500,2.421457258,0.246930579
21465,Namibia,NAM,26/5/2021,72533,65037,7496,10,2614500,2.487550201,0.28670874
21466,Namibia,NAM,27/5/2021,74662,66344,8318,6,2614500,2.537540639,0.318148786
21467,Namibia,NAM,29/5/2021,76370,67593,8777,11,2614500,2.585312679,0.335704724
21468,Namibia,NAM,30/5/2021,76578,67706,8872,6,2614500,2.589634729,0.339338306
21469,Namibia,NAM,31/5/2021,76949,67864,9085,6,2614500,2.59567795,0.347485179
21470,Namibia,NAM,1/6/2021,78720,69146,9574,24,2614500,2.644712182,0.366188564
21471,Namibia,NAM,2/6/2021,80585,70585,10000,11,2614500,2.699751386,0.38248231
21472,Namibia,NAM,3/6/2021,82907,72371,10536,12,2614500,2.768062727,0.402983362
21473,Namibia,NAM,4/6/2021,85243,74110,11133,22,2614500,2.834576401,0.425817556
21474,Namibia,NAM,5/6/2021,87457,75964,11493,6,2614500,2.905488621,0.439586919
21475,Namibia,NAM,6/6/2021,87474,75977,11497,7,2614500,2.905985848,0.439739912
21476,Namibia,NAM,7/6/2021,87859,76251,11608,8,2614500,2.916465863,0.443985466
21477,Namibia,NAM,8/6/2021,90718,78397,12321,16,2614500,2.998546567,0.471256454
21478,Namibia,NAM,9/6/2021,93061,80193,12868,14,2614500,3.06724039,0.492178237
21479,Namibia,NAM,10/6/2021,96433,82845,13588,18,2614500,3.168674699,0.519716963
21480,Namibia,NAM,11/6/2021,99782,85539,14243,5,2614500,3.271715433,0.544769554
21481,Namibia,NAM,12/6/2021,100793,86409,14384,20,2614500,3.304991394,0.550162555
21482,Namibia,NAM,13/6/2021,102549,87863,14686,2,2614500,3.360604322,0.561713521
21483,Namibia,NAM,14/6/2021,103605,88649,14956,13,2614500,3.390667432,0.572040543
21484,Namibia,NAM,15/6/2021,107796,91797,15999,32,2614500,3.511072863,0.611933448
21485,Namibia,NAM,16/6/2021,112691,95476,17215,33,2614500,3.651788105,0.658443297
21486,Namibia,NAM,17/6/2021,116733,98646,18087,34,2614500,3.773034997,0.691795754
21487,Namibia,NAM,18/6/2021,121012,101933,19079,27,2614500,3.898756932,0.729738
21488,Namibia,NAM,19/6/2021,123954,104103,19851,27,2614500,3.981755594,0.759265634
21489,Namibia,NAM,20/6/2021,124064,104199,19865,3,2614500,3.985427424,0.759801109
21490,Namibia,NAM,21/6/2021,124460,104530,19930,15,2614500,3.998087588,0.762287244
21491,Namibia,NAM,22/6/2021,128610,107611,20999,45,2614500,4.115930388,0.803174603
21492,Namibia,NAM,23/6/2021,132060,110597,21463,55,2614500,4.230139606,0.820921782
21493,Namibia,NAM,24/6/2021,135058,112773,22285,26,2614500,4.313367757,0.852361828
21494,Namibia,NAM,25/6/2021,139022,115947,23075,40,2614500,4.434767642,0.882577931
21495,Namibia,NAM,26/6/2021,141164,117632,23532,55,2614500,4.499215911,0.900057372
21496,Namibia,NAM,27/6/2021,141209,117668,23541,45,2614500,4.500592848,0.900401606
21497,Namibia,NAM,29/6/2021,143813,119571,24242,54,2614500,4.573379231,0.927213616
21498,Namibia,NAM,30/6/2021,145957,121095,24862,35,2614500,4.631669535,0.95092752
21499,Namibia,NAM,1/7/2021,147803,122381,25422,30,2614500,4.68085676,0.972346529
21500,Namibia,NAM,2/7/2021,149232,123439,25793,40,2614500,4.721323389,0.986536623
21501,Namibia,NAM,3/7/2021,150322,124154,26168,23,2614500,4.748670874,1.000879709
21502,Namibia,NAM,4/7/2021,150363,124192,26171,13,2614500,4.750124307,1.000994454
21503,Namibia,NAM,5/7/2021,150911,124586,26325,28,2614500,4.76519411,1.006884682
21504,Namibia,NAM,6/7/2021,152907,125970,26937,52,2614500,4.818129662,1.030292599
21505,Namibia,NAM,7/7/2021,154759,127220,27539,70,2614500,4.86593995,1.053318034
21506,Namibia,NAM,8/7/2021,156691,128298,28393,71,2614500,4.907171543,1.085982023
21507,Namibia,NAM,9/7/2021,159585,130048,29537,28,2614500,4.974105948,1.129738
21508,Namibia,NAM,10/7/2021,161524,131019,30505,80,2614500,5.01124498,1.166762287
21509,Namibia,NAM,11/7/2021,161661,131132,30529,28,2614500,5.01556703,1.167680245
21510,Namibia,NAM,12/7/2021,162641,131677,30964,71,2614500,5.036412316,1.184318225
21511,Namibia,NAM,13/7/2021,164617,132784,31833,150,2614500,5.078753108,1.217555938
21512,Namibia,NAM,14/7/2021,166616,133863,32753,30,2614500,5.120022949,1.252744311
21513,Namibia,NAM,15/7/2021,168273,134853,33420,101,2614500,5.157888698,1.278255881
21514,Namibia,NAM,16/7/2021,169988,135700,34288,96,2614500,5.190284949,1.311455345
21515,Namibia,NAM,17/7/2021,170976,136189,34787,39,2614500,5.208988334,1.330541212
21516,Namibia,NAM,18/7/2021,170983,136194,34789,26,2614500,5.209179575,1.330617709
21517,Namibia,NAM,19/7/2021,171734,136599,35135,25,2614500,5.224670109,1.343851597
21518,Namibia,NAM,20/7/2021,176037,138521,37516,63,2614500,5.298183209,1.434920635
21519,Namibia,NAM,21/7/2021,180801,140950,39851,45,2614500,5.391088162,1.524230254
21520,Namibia,NAM,22/7/2021,186559,144417,42142,49,2614500,5.523694779,1.611856952
21521,Namibia,NAM,23/7/2021,191285,147460,43825,46,2614500,5.640084146,1.676228724
21522,Namibia,NAM,24/7/2021,194504,149579,44925,51,2614500,5.721132148,1.718301779
21523,Namibia,NAM,25/7/2021,195184,150106,45078,23,2614500,5.741288965,1.724153758
21524,Namibia,NAM,26/7/2021,196589,151241,45348,37,2614500,5.784700708,1.73448078
21525,Namibia,NAM,27/7/2021,200694,154350,46344,56,2614500,5.903614458,1.772576018
21526,Namibia,NAM,28/7/2021,204103,156942,47161,43,2614500,6.002753873,1.803824823
21527,Namibia,NAM,29/7/2021,207950,159881,48069,29,2614500,6.115165424,1.838554217
21528,Namibia,NAM,30/7/2021,211410,162596,48814,45,2614500,6.219009371,1.867049149
21529,Namibia,NAM,31/7/2021,213495,164221,49274,13,2614500,6.281162746,1.884643335
21530,Namibia,NAM,1/8/2021,214059,164703,49356,7,2614500,6.299598394,1.88777969
21531,Namibia,NAM,2/8/2021,214981,165427,49554,16,2614500,6.327290113,1.89535284
21532,Namibia,NAM,3/8/2021,218453,168076,50377,32,2614500,6.428609677,1.926831134
21533,Namibia,NAM,4/8/2021,220928,169790,51138,30,2614500,6.494167145,1.955938038
21534,Namibia,NAM,5/8/2021,223327,171499,51828,16,2614500,6.559533372,1.982329317
21535,Namibia,NAM,6/8/2021,226109,173428,52681,24,2614500,6.633314209,2.014955058
21536,Namibia,NAM,7/8/2021,228351,174896,53455,9,2614500,6.689462612,2.044559189
21537,Namibia,NAM,8/8/2021,228548,175077,53471,5,2614500,6.696385542,2.045171161
21538,Namibia,NAM,10/8/2021,235057,177470,57587,22,2614500,6.787913559,2.20260088
21539,Namibia,NAM,11/8/2021,244880,179324,65556,18,2614500,6.858825779,2.507401033
21540,Namibia,NAM,12/8/2021,252502,181344,71158,0,2614500,6.936087206,2.721667623
21541,Namibia,NAM,13/8/2021,259275,183792,75483,27,2614500,7.029718876,2.887091222
21542,Namibia,NAM,14/8/2021,263617,185304,78313,6,2614500,7.087550201,2.995333716
21543,Namibia,NAM,15/8/2021,264719,185873,78846,8,2614500,7.109313444,3.015720023
21544,Namibia,NAM,16/8/2021,268556,187892,80664,3,2614500,7.186536623,3.085255307
21545,Namibia,NAM,19/8/2021,273935,190306,83629,9,2614500,7.278867852,3.198661312
21546,Namibia,NAM,25/8/2021,305086,204142,100944,12,2614500,7.808070377,3.860929432
21547,Namibia,NAM,1/9/2021,329062,213438,115624,8,2614500,8.163625932,4.422413463
21548,Namibia,NAM,9/9/2021,352962,223071,129891,4,2614500,8.532071142,4.968100975
21549,Namibia,NAM,15/9/2021,374178,232051,142127,8,2614500,8.875540256,5.43610633
21550,Namibia,NAM,22/9/2021,407502,248269,159233,10,2614500,9.495850067,6.09038057
21551,Namibia,NAM,30/9/2021,428989,261269,167720,3,2614500,9.99307707,6.414993307
21552,Namibia,NAM,7/10/2021,472404,276431,195973,1,2614500,10.57299675,7.495620578
21553,Namibia,NAM,14/10/2021,495048,285993,209055,4,2614500,10.93872633,7.995983936
21554,Namibia,NAM,21/10/2021,535048,302500,232548,1,2614500,11.57008988,8.894549627
21555,Namibia,NAM,28/10/2021,574217,320985,253232,2,2614500,12.27710843,9.685676037
21556,Namibia,NAM,4/11/2021,600216,333506,266710,2,2614500,12.75601453,10.2011857
21557,Namibia,NAM,10/11/2021,614161,339695,274466,0,2614500,12.99273284,10.49783897
21558,Namibia,NAM,18/11/2021,630212,346454,283758,0,2614500,13.25125263,10.85324154
21559,Namibia,NAM,2/1/2022,643829,405254,344006,1,2614500,15.50024861,13.15762096
21560,Namibia,NAM,21/1/2022,661079,417240,354975,12,2614500,15.95869191,13.57716581
21561,Namibia,NAM,26/1/2022,773702,418004,356763,10,2614500,15.98791356,13.64555364
21562,Namibia,NAM,11/2/2022,787241,429742,365083,3,2614500,16.43687129,13.96377893
21563,Namibia,NAM,15/2/2022,802764,434330,368434,0,2614500,16.61235418,14.09194875
21564,Namibia,NAM,25/2/2022,814463,440661,373802,1,2614500,16.85450373,14.29726525
21565,Namibia,NAM,10/3/2022,814463,444529,378399,0,2614500,17.00244789,14.47309237
21566,Namibia,NAM,18/3/2022,827417,449018,378399,0,2614500,17.1741442,14.47309237
21567,Namibia,NAM,25/3/2022,834756,450833,383923,1,2614500,17.24356474,14.6843756
21568,Nauru,NRU,29/6/2021,9313,7499,1814,0,10876,68.94998161,16.67892608
21569,Nauru,NRU,13/7/2021,10556,7502,3054,0,10876,68.97756528,28.08017654
21570,Nauru,NRU,20/7/2021,14478,7529,6949,0,10876,69.22581832,63.89297536
21571,Nauru,NRU,27/7/2021,14784,7533,7251,0,10876,69.26259654,66.66973152
21572,Nauru,NRU,31/8/2021,14863,7612,7251,0,10876,69.98896653,66.66973152
21573,Nauru,NRU,18/1/2022,15128,7764,7364,0,10876,71.38653917,67.70871644
21574,Nauru,NRU,21/3/2022,16824,9150,7674,0,10876,84.13019492,70.55902905
21575,Nepal,NPL,7/5/2021,2453512,2091511,362001,50,29960704,6.980847313,1.20825265
21576,Nepal,NPL,18/5/2021,2539590,2113080,426510,196,29960704,7.052838278,1.42356468
21577,Nepal,NPL,20/5/2021,2596711,2113080,483631,190,29960704,7.052838278,1.614217743
21578,Nepal,NPL,21/5/2021,2627333,2113080,514253,177,29960704,7.052838278,1.716424955
21579,Nepal,NPL,22/5/2021,2644648,2113080,531568,129,29960704,7.052838278,1.774217321
21580,Nepal,NPL,23/5/2021,2666669,2113080,553589,193,29960704,7.052838278,1.847716929
21581,Nepal,NPL,24/5/2021,2706835,2113080,593755,185,29960704,7.052838278,1.9817792
21582,Nepal,NPL,25/5/2021,2727193,2113080,614113,169,29960704,7.052838278,2.049728204
21583,Nepal,NPL,26/5/2021,2741964,2113080,628884,145,29960704,7.052838278,2.099029449
21584,Nepal,NPL,27/5/2021,2761148,2113080,648068,106,29960704,7.052838278,2.163059987
21585,Nepal,NPL,28/5/2021,2767931,2113080,654851,96,29960704,7.052838278,2.185699642
21586,Nepal,NPL,29/5/2021,2800019,2113080,686939,116,29960704,7.052838278,2.292799929
21587,Nepal,NPL,30/5/2021,2802596,2113080,689516,109,29960704,7.052838278,2.301401195
21588,Nepal,NPL,6/6/2021,2804574,2113080,691494,99,29960704,7.052838278,2.308003176
21589,Nepal,NPL,9/6/2021,2861314,2169820,691494,81,29960704,7.242219675,2.308003176
21590,Nepal,NPL,10/6/2021,2936113,2244619,691494,59,29960704,7.491876693,2.308003176
21591,Nepal,NPL,12/6/2021,3074592,2383098,691494,61,29960704,7.954078783,2.308003176
21592,Nepal,NPL,15/6/2021,3129621,2438127,691494,41,29960704,8.137749367,2.308003176
21593,Nepal,NPL,16/6/2021,3153419,2461925,691494,52,29960704,8.217180077,2.308003176
21594,Nepal,NPL,19/6/2021,3231849,2500196,731653,34,29960704,8.344917396,2.442042083
21595,Nepal,NPL,26/6/2021,3331960,2582375,749585,30,29960704,8.619206678,2.501893814
21596,Nepal,NPL,27/6/2021,3333921,2583790,750131,34,29960704,8.623929531,2.503716201
21597,Nepal,NPL,28/6/2021,3339983,2587873,752110,42,29960704,8.637557382,2.51032152
21598,Nepal,NPL,29/6/2021,3354095,2599553,754542,20,29960704,8.67654178,2.518438819
21599,Nepal,NPL,30/6/2021,3356335,2601316,755019,41,29960704,8.682426154,2.520030904
21600,Nepal,NPL,1/7/2021,3361468,2604866,756602,33,29960704,8.694275008,2.525314492
21601,Nepal,NPL,3/7/2021,3362828,2604866,757962,19,29960704,8.694275008,2.529853771
21602,Nepal,NPL,4/7/2021,3364051,2606005,758046,27,29960704,8.698076654,2.530134138
21603,Nepal,NPL,5/7/2021,3371761,2611807,759954,23,29960704,8.71744202,2.53650248
21604,Nepal,NPL,7/7/2021,3463107,2611807,851300,28,29960704,8.71744202,2.841388507
21605,Nepal,NPL,9/7/2021,3576315,2611807,964508,20,29960704,8.71744202,3.219243446
21606,Nepal,NPL,11/7/2021,3653173,2611807,1041366,20,29960704,8.71744202,3.475772799
21607,Nepal,NPL,12/7/2021,3690999,2611807,1079192,18,29960704,8.71744202,3.602024839
21608,Nepal,NPL,13/7/2021,3714937,2611807,1103130,12,29960704,8.71744202,3.681922828
21609,Nepal,NPL,14/7/2021,3730344,2621476,1108868,18,29960704,8.749714292,3.701074581
21610,Nepal,NPL,16/7/2021,3885991,2765709,1120282,43,29960704,9.231121538,3.739171149
